bearing_code,condition_code,repetition,speed_rpm,torque_nm,radial_force_n,detected_fundamental_hz,phase1_mean_square,phase1_rms,phase1_peak_abs,phase1_crest_factor,phase1_kurtosis,phase1_mag_h1,phase1_mag_h2,phase1_mag_h3,phase1_mag_h4,phase1_mag_h5,phase2_mean_square,phase2_rms,phase2_peak_abs,phase2_crest_factor,phase2_kurtosis,phase2_mag_h1,phase2_mag_h2,phase2_mag_h3,phase2_mag_h4,phase2_mag_h5
K003,N15_M07_F10,5,1499.5705758106842,1.257089526223263,1052.1088791653347,99.95626913225463,3.0664289958474304,1.7511222104260544,2.955562437011616,1.687810490561088,-1.4993666969765211,1.228387955812894,0.007844787079958126,0.0023493112189987243,0.0007590696017572256,0.01593151908317536,3.089552625503936,1.7577123272890636,2.989312742165093,1.7006837215368105,-1.4877904797473935,1.2329372435376103,0.009325499683174657,0.004082408943422444,0.0009961076461980304,0.01577213456966322
K003,N15_M07_F10,6,1499.5564354818175,1.2566779276160633,1051.8738013634684,100.0,3.0677528437946684,1.7515001695103167,3.047859189880308,1.7401421038585605,-1.4946820889143722,1.211279910572369,0.008828222752605842,0.0019054303799542244,0.0010783722546759695,0.013908158916174687,3.0840480360179043,1.7561457900806254,3.004465940397266,1.7108294524108558,-1.4967048357361876,1.2145512174275108,0.0038835317985399117,0.0029402561137995245,0.0012600029306224748,0.012977581466000462
K003,N15_M07_F10,7,1499.6293506233974,1.256819287690492,1051.5762545001387,99.99960937652585,3.0703157246833164,1.7522316412744396,2.9486746196333553,1.6828109652720997,-1.4967745592600241,1.2148128397735078,0.00798030925088909,0.0011077472981031887,0.001340386547880376,0.012606971350939399,3.087528797651808,1.7571365335829223,3.0395938090263948,1.7298563605802753,-1.4931768929026044,1.2181528642686539,0.012212367978986482,0.003576398217232197,0.0023713832487347276,0.011528948590288711
K003,N15_M07_F10,8,1499.6237138824379,1.2557176331185365,1051.1276932105648,100.0,3.0653536291562324,1.7508151327756545,3.0333947733859605,1.732561431872575,-1.4957797230969894,1.2155611896573548,0.009936804437409628,0.002676645343339477,0.0013194009483980342,0.012480838275854975,3.0816838238391866,1.755472535768984,2.930766294449878,1.6695027889832847,-1.496428337632679,1.218825120376364,0.003766932634937966,0.0020577501814537514,0.0010613651888056427,0.011307745202704113
K003,N15_M07_F10,9,1499.6212573426078,1.2556183998064432,1051.604958303056,99.99921875610347,3.0650470624277397,1.7507275808725182,2.95831756396292,1.6897646420173318,-1.4962732528666016,1.205051038029664,0.007717705935761793,0.0006832149456759581,0.001244425295779711,0.01520408542969896,3.0812728812781143,1.755355485728778,3.014797666464657,1.7174855412338266,-1.4944604287241634,1.2081726397936234,0.012097149740907703,0.0035919392980545547,0.0020800190601054642,0.013675991511044249
K004,N09_M07_F10,1,899.6827481014828,1.1731698512846598,978.4497405134541,59.999531253662084,2.6292522842979116,1.62149692700847,2.859132993715968,1.7632675992737377,-1.4946062038458032,0.8908539841893732,0.0031339453823835107,0.001249605942853385,0.0018307228681279939,0.006283177442427631,2.6829567149767946,1.6379733560033247,2.7606372052068417,1.6853981141322292,-1.4943269825465744,0.8971865788027334,0.005446385435474531,0.0006669832503887381,0.0023045799580999962,0.005881922317712741
K004,N09_M07_F10,10,899.763708021765,1.2165786213658167,974.9722318773762,59.999765625915515,2.835192740760212,1.6838030587809882,2.937654111828138,1.7446542198081598,-1.4955256193732134,1.1768504441810383,0.005922260072235985,0.002793518518055787,0.003779978002846246,0.011091049559849955,2.8807293942493084,1.6972711610845534,2.8563778667646633,1.6829237026212374,-1.4939733299353906,1.1823563091259108,0.012578019250735244,0.0007106101498696146,0.005432521299798585,0.010413202410047992
K004,N09_M07_F10,11,899.7166278453959,1.2174785262805843,975.1426046823324,59.999765625915515,2.8364024280689666,1.6841622332984927,2.955562437011616,1.7549155173863742,-1.4951337340751256,1.1737951501182096,0.005651921318619584,0.002978097722403424,0.0036755724069434666,0.010197442200532385,2.8888109415329417,1.6996502409416303,2.845357358959446,1.6740840500120058,-1.4937402994594,1.1806265431638767,0.012404806184369021,0.0007464845108335384,0.005001725794410184,0.009733069454682218
K004,N09_M07_F10,12,899.7911418247587,1.219085633436585,975.4212509020134,60.0,2.8437226009095036,1.6863340715615942,2.9479858378955295,1.7481624119505628,-1.495663793011145,1.1851596445055703,0.006299817667315022,0.003166185395984883,0.004413752790277608,0.012996663550247357,2.898541932671418,1.7025104794600878,2.8494900493864033,1.6736989779293774,-1.4934511077990338,1.1923361372348205,0.01283961820701623,0.001113151061057099,0.006017375774779473,0.012301648095472965
K004,N09_M07_F10,13,899.7465593650828,1.2200716618310639,975.5694998455849,59.999765625915515,2.84724019645794,1.6873767203733552,2.9486746196333553,1.7474903997614242,-1.4951647317720476,1.1788520047397906,0.006544931424333103,0.003210734523795899,0.003736052696830116,0.011038811790701675,2.9039294598275083,1.7040919751666892,2.8191836529220566,1.6543612046798661,-1.494219727424301,1.1864259684314895,0.013150286490514059,0.000596262417930751,0.005180533167257763,0.010161750290129294
K004,N09_M07_F10,14,899.8039407005742,1.221456279922394,976.1504991467583,60.10439102004385,2.855335197133359,1.6897737118127265,2.95831756396292,1.750718183909576,-1.495567695145958,0.7830987179259687,0.00753140205522587,0.002205616096192537,0.005122868986106702,0.010444150145518152,2.9084258829198513,1.7054107666248186,2.8246939068246646,1.6563129318193652,-1.4937061069749122,0.7889312883379225,0.014698360125748607,0.0017717105577919653,0.0069731011556541265,0.010327587528015958
K004,N09_M07_F10,15,899.6538588947249,1.2240352045898377,976.4490759139799,59.999765625915515,2.8673251955714574,1.6933178070201285,2.9645165996033547,1.7507148317422232,-1.4951692522772546,1.1834487145316295,0.0065655000096422785,0.003325556318272446,0.004433251671304906,0.01133089220067609,2.921781047367156,1.709321809188415,2.850867612862055,1.667835510865941,-1.4941972722165313,1.190622617574283,0.012828188110650923,0.0007313600171764172,0.005701138270277112,0.010557308378590733
K004,N09_M07_F10,16,899.7539085870796,1.2241354979495702,976.7353129067911,59.999765625915515,2.8666910129965184,1.693130536313287,2.9989556864946576,1.771248951084861,-1.4950651054146793,1.1864474887393772,0.00587705076596178,0.003010740121430992,0.0039868685531772325,0.012191698541753624,2.9227842826233528,1.7096152440310517,2.8887506084424883,1.6897080313996193,-1.494060447341127,1.1939959234398607,0.012444610908200511,0.0006415419456176604,0.005777279012477613,0.011643184960172588
K004,N09_M07_F10,17,899.7712735009973,1.2251874279221602,977.0570434392893,59.999765625915515,2.8735507798084274,1.6951550901933508,2.9493634013711816,1.739878208450399,-1.495682490350945,1.185076930563797,0.0061723691671716294,0.0026884680005217062,0.003520417505673339,0.011080214004072948,2.9254040114061786,1.7103812473849738,2.837091978105534,1.6587482951202863,-1.4937447440330485,1.1915402113401383,0.012546071893878064,0.0009352197411669577,0.005002843144432924,0.010392047138164606
K004,N09_M07_F10,18,899.7142313165398,1.22639314681281,977.3638975822358,59.999765625915515,2.876503761643021,1.6960258729285416,2.931455076187704,1.7284259178935382,-1.4953250704929608,1.1810759988309116,0.0063193742536553615,0.0030971695536232704,0.003783386866373807,0.010041513031709215,2.933916441961716,1.712867899740583,2.8660208110942285,1.673229331653826,-1.4941486791300043,1.188736070660816,0.01249303005233997,0.0005748926007589772,0.005049518307906817,0.009710486913557735
K004,N09_M07_F10,19,899.7569293972002,1.226250432475274,978.0113447567404,60.0,2.8786003555629542,1.6966438505363919,2.97760345262205,1.7549961659193731,-1.4956080451237312,1.1906296818014244,0.006181040169286642,0.003249808241313732,0.004492883748962628,0.012711585558459687,2.9320501496915656,1.7123230272619607,2.8412246685324902,1.659280768463218,-1.4939015170433552,1.197369512518828,0.012619452792109815,0.0009877080055954134,0.006129360544946103,0.011884478633474123
K004,N09_M07_F10,2,899.7045626387209,1.1918712245202703,976.5349203106113,60.06246249942307,2.7166103282198897,1.6482142846789944,2.921812131858139,1.7727137539201647,-1.4944443309797053,0.9571923787884822,0.0060604355598183075,0.0027622891626026564,0.002861520858539341,0.01216214363412474,2.769183211184031,1.6640862991996632,2.8198724346598825,1.6945469931553976,-1.4942554136451542,0.9637071254671694,0.011205420016101753,0.0013253074796732134,0.005209974256204649,0.011567909301484582
K004,N09_M07_F10,20,899.7720520018544,1.2270389599820724,978.0350706908459,60.0973515771722,2.8821485029432368,1.697689165584571,2.9762258891463977,1.7531041308858115,-1.4953815290596049,0.831362393108658,0.007398042582277758,0.0028709711882650584,0.0039038043923926473,0.012604123581682194,2.9348710771514184,1.7131465428127912,2.8570666485024896,1.6677304463467042,-1.493909362654713,0.834967019289466,0.014080464027742611,0.0013075372538510893,0.004813152675259937,0.01220161110458418
K004,N09_M07_F10,3,899.7245641497287,1.1976930153767102,975.5884195615278,59.999765625915515,2.7441534491868054,1.6565486558464877,2.933521421401182,1.7708634219996202,-1.4950075121582513,1.1564134204767378,0.006430017752140491,0.0026698943635996794,0.004444310855327507,0.010675387861182262,2.7986204250253732,1.6729077754094435,2.793698728622492,1.6699657743767349,-1.4938318006245273,1.1635835585287495,0.012237006842202759,0.000881324514606999,0.005906798370853691,0.009935200690424766
K004,N09_M07_F10,4,899.7377411938311,1.200906793642519,975.2843309012543,59.999765625915515,2.7595026203759603,1.6611750721630638,2.953496091798138,1.7779559429291856,-1.495269618289685,1.164348336886251,0.00662972996206865,0.003064693771095592,0.004150267046758992,0.012198251840603518,2.8132224580993217,1.677266364683714,2.8426022320081423,1.6947828274993033,-1.4943428290782959,1.171524669370411,0.013152007562345757,0.0007903228477819111,0.006075415787960626,0.011195301481004212
K004,N09_M07_F10,5,899.7123707773068,1.2047416703611187,974.368784485815,59.999765625915515,2.7774430756959263,1.666566253017241,2.9472970561577028,1.7684847817011524,-1.4954575214063874,1.166140589661302,0.005983540116272938,0.002702987897647995,0.004119836223555086,0.011336015842313049,2.8302888015535554,1.6823462192882759,2.8467349224350986,1.6921219246056396,-1.493736441593785,1.1731136969190474,0.012644507163619936,0.0007851981035103882,0.006217137269998305,0.010842164166917483
K004,N09_M07_F10,6,899.7293082042461,1.2078234177247582,974.7854950439129,59.999765625915515,2.7909832373027728,1.6706236073103877,2.913546751004226,1.7439875375009672,-1.494861808523725,1.169295571630545,0.006448436480430009,0.003046864795915586,0.003123003427909881,0.011562689603104902,2.845969987139849,1.687000292572544,2.859132993715968,1.694802903297671,-1.494291538546449,1.1767154602803374,0.01295875326683315,0.0005064262956905975,0.004988609717044424,0.01092490741014862
K004,N09_M07_F10,7,899.7769620382406,1.210768228145913,974.5412436062561,59.96697131657954,2.8051827821092292,1.6748679894574465,2.914235532742053,1.739979240803381,-1.4958065406275916,1.1742022612896277,0.006565283771797496,0.0028105326171428287,0.0048916891824309265,0.01222720393535334,2.8593865182507607,1.6909720631195422,2.8198724346598825,1.6676043893106787,-1.4934999577661185,1.1812949134514508,0.01319369869048547,0.0010287255190622208,0.006579388607150782,0.011468769338713549
K004,N09_M07_F10,8,899.6984739563123,1.2130132891884589,974.7638289175915,59.90662990105265,2.814938975019461,1.6777779874046093,2.9590063457007463,1.7636459459562326,-1.4948981909232206,0.9966958327751995,0.004293889513322983,0.003982962274400856,0.0033726889834252097,0.010127055687356739,2.8691932219864738,1.6938693048716815,2.863265684142924,1.6903698980245878,-1.4937414009902727,1.0029028733954457,0.009335153600937564,0.0014570465519912709,0.004728520532947246,0.009680945408052902
K004,N09_M07_F10,9,899.7205837715753,1.2149806376765013,974.4153018116058,59.999765625915515,2.8246030843940346,1.6806555519778688,2.9176794414311824,1.7360365352659741,-1.4952713296909774,1.1746254558933777,0.006610044927825492,0.002681775322157867,0.0037702619115839516,0.01134008386757962,2.879214680308323,1.6968248820394882,2.851556394599881,1.680524858388728,-1.4935098995524276,1.18186831851384,0.012749059058944164,0.0010614913085886077,0.0052105801218888335,0.010443479426893068
K004,N15_M01_F10,1,1499.692556794741,0.6748972749642572,992.2955586428675,99.99960937652585,0.9547500286796717,0.9771131094605535,1.9602728258529618,2.006188236421465,-1.4932558123230861,0.6856669366197511,0.006648077581294355,0.0019707497707925053,0.003200455600064336,0.009649420152408947,0.9933056636837589,0.9966472112456639,1.8424911486847058,1.8486894137614251,-1.491352891023462,0.6930948418542262,0.013231027583603885,0.0013646413335309361,0.004128309016990219,0.009950313020980593
K004,N15_M01_F10,10,1499.6196118815863,0.6250663974177318,998.4027552166333,99.99960937652585,0.8257810806203768,0.90872497523749,1.9065478503025293,2.098047156461463,-1.489583109682545,0.6291132054739369,0.0013636762526470921,0.0005189807753920931,0.0029349134818653154,0.007551623293345588,0.8614217233237107,0.9281280748494308,1.8176950061229675,1.958452777562892,-1.4839314602662677,0.6360433068053554,0.008338657913266065,0.0016152729350636542,0.0035241511515207253,0.007831048354601909
K004,N15_M01_F10,11,1499.5931294017769,0.6235483570084761,998.020622728096,99.99960937652585,0.820788258379738,0.9059736521443315,1.9086141955160074,2.1066994509150963,-1.4912572519966225,0.625988093727743,0.0014880268228906852,0.0007758623389215026,0.002934282418694867,0.007802654572330888,0.8573267329881405,0.9259193987535527,1.808740843531229,1.9534538815863525,-1.4860594403706413,0.6331055165957754,0.007433572278608731,0.0011740468501486147,0.0033614242473616676,0.0076062872856400825
K004,N15_M01_F10,12,1499.5899078071957,0.6227822424722032,997.5795949947693,99.99960937652585,0.8171722686641166,0.9039758119906288,1.8603994738681833,2.058019085456978,-1.4924695704017068,0.6254234314128314,0.00673823295811696,0.0012948562190217851,0.0024968112134502274,0.007415274764579137,0.8561372242722484,0.9252768365587936,1.8459350573738362,1.9950083957997609,-1.4881514900330286,0.6328458742051187,0.012359595461869667,0.001222106212206602,0.00303774779510317,0.0075848664247350995
K004,N15_M01_F10,13,1499.5971760507227,0.6214875047649182,996.8048402558313,99.99960937652585,0.8212432828355543,0.9062247419021147,1.8776190173138347,2.071913213683416,-1.4863366069315218,0.6245625504526576,0.0019005818372793575,0.0009011706646371715,0.0024710074406272715,0.0068915418404820175,0.8497930059880989,0.9218421806296884,1.7619036853590568,1.9112856000530833,-1.4879951619674823,0.6287630245090428,0.01093798942159685,0.0018836404960056764,0.0033296562225471134,0.007018258368516276
K004,N15_M01_F10,14,1499.6233968539366,0.6193547584182718,996.0174024411858,99.95932245016999,0.8152486440822305,0.9029112049821015,1.844557493898184,2.042900214019106,-1.4850529559538217,0.6343410568038106,0.00693076214861329,0.0019529565029347783,0.003783141456174252,0.00983644771418542,0.8439686835261414,0.9186776820659907,1.7570822131942747,1.9126209850258011,-1.492887225856945,0.6379766885412982,0.009156510636441986,0.002753359763057172,0.0041655308582114175,0.009760229921804423
K004,N15_M01_F10,15,1499.6532670993388,0.6189478977214564,996.0759270273868,99.88139084836754,0.8094400308295866,0.8996888522314738,1.8831292712164434,2.093089479263602,-1.4922762541037649,0.5052688641548795,0.0029987688008420157,0.0014396853538985819,0.002653492762649007,0.010125341656000836,0.8451387777353546,0.9193142975801881,1.7805007922803604,1.9367704787872664,-1.4883889961787131,0.5115037968681551,0.007707349700721823,0.0005952876248580321,0.0034817750705125865,0.010302047564059285
K004,N15_M01_F10,16,1499.585597642494,0.6189064816437813,995.2359914715382,99.99960937652585,0.8086579472620401,0.8992541060579262,1.8838180529542694,2.0948673353435003,-1.4905029476255907,0.6209899470095291,0.0016235677636717027,0.0006471703298982482,0.002798001627682888,0.007824137686512942,0.8468344646070154,0.9202360917759178,1.7315972888947102,1.8816880845794548,-1.4848692190497674,0.6287756744428789,0.0071089832068725696,0.0012373058841959952,0.0031398124672489657,0.00770005444200751
K004,N15_M01_F10,17,1499.527877101246,0.6189690848790984,994.933009004334,99.95620715179841,0.8098838768452931,0.8999354848239361,1.808740843531229,2.0098561219475553,-1.4938136536683966,0.630424048530379,0.003182347269077433,0.002144745790130064,0.0030635776976692466,0.00886090572941534,0.8434016342668883,0.9183690076798586,1.7853222644451427,1.9440140613581138,-1.4885353991535428,0.6363837726805519,0.008120837012056849,0.0007209369420746754,0.004703159625452209,0.009252954396999549
K004,N15_M01_F10,18,1499.6047972967237,0.6178243920238309,994.3370570244318,99.99960937652585,0.8116276555504391,0.9009037992762818,1.8838180529542694,2.091031311520261,-1.4872761018018386,0.6229705480229174,0.006557412375581141,0.0005311093841235088,0.0023713298410983352,0.007447790199383381,0.8437700458418397,0.9185695650530991,1.7481280506025358,1.9030981616525506,-1.4886782394513545,0.6277333934137571,0.010733184872312245,0.003030054792555393,0.0029679441220837443,0.007596930638090251
K004,N15_M01_F10,19,1499.5467262786015,0.6175870088079648,994.1339943070503,99.99960937652585,0.8107938375411325,0.9004409128538822,1.8652209460329658,2.071452906466992,-1.4857337776777182,0.6231456975648582,0.001714539288815043,0.0011629613057954318,0.0026041726076927404,0.006949577129708042,0.840402335135035,0.9167346045257783,1.809429625269055,1.9737769430063816,-1.488095093628297,0.6278945951647805,0.011367269985830349,0.0020750163166060255,0.0034288120849183573,0.006978357211029372
K004,N15_M01_F10,2,1499.6909170821039,0.6596212858212401,994.0773305206936,99.99960937652585,0.9198711153344027,0.9590991165330113,1.9299664293886152,2.0122700523019277,-1.484676350127314,0.6619304732691761,0.0036382262470814777,0.001587295836987118,0.002259482261719945,0.007320295627920795,0.9455361740310444,0.9723868438183666,1.8128735339581852,1.8643542387301306,-1.4941908823057262,0.6652784948365785,0.012073111089780967,0.0017347327862277484,0.0032324368330704486,0.00686942887728816
K004,N15_M01_F10,20,1499.6839583013768,0.6174161092352953,992.9583208696927,100.09391566218304,0.808709409302993,0.899282719339693,1.9230786120103547,2.138458318672457,-1.4877154188389858,0.40596889393540314,0.001688136072768589,0.0008741984003742278,0.004086491242974038,0.007241476373305776,0.8416126861340807,0.9173945095399693,1.8149398791716633,1.978363572376045,-1.4841468253242598,0.40960211683601044,0.010626583072713459,0.0025848822848528194,0.004816737878889657,0.00699405258398608
K004,N15_M01_F10,3,1499.6397791153731,0.6506801963352776,996.7217041249902,99.99960937652585,0.894722221996579,0.9458975747915728,1.938920591980354,2.049820872421195,-1.4851226444259045,0.6567107131495165,0.0027965812245566565,0.0014630596866921349,0.002776172358758411,0.007201992822695443,0.9221724428566973,0.960298101037744,1.8273379504525327,1.9028861438732658,-1.4918511469316018,0.6608629566671916,0.011595990894503763,0.001939241573991034,0.003644425552678609,0.007285269105045297
K004,N15_M01_F10,4,1499.6480613587219,0.6437606543634347,998.1442111951413,99.99921875610347,0.8733396262184947,0.9345264181490509,1.9533850084747013,2.090240543807879,-1.4887786297650287,0.6520906426184475,0.0061194103938041495,0.0005856009445902905,0.0028407416436804184,0.008346424450296052,0.909880980379659,0.9538768161453862,1.881751707740791,1.9727407940838158,-1.4881374533437157,0.6586271259637153,0.011466253445660494,0.0021349300117577508,0.0038783407308259302,0.008231309929902106
K004,N15_M01_F10,5,1499.6571740037407,0.639620763812756,998.4376384429028,99.99960937652585,0.8604571321486779,0.9276082859422279,1.8941497790216604,2.041971603452914,-1.492487197563328,0.6445890940010921,0.006134681490340877,0.00157626383390682,0.002828924711246967,0.007147188884161751,0.8955641712431033,0.9463425232140333,1.7798120105425344,1.880727080188487,-1.4898394856264046,0.6505987536246256,0.012148211682252937,0.0013142834565805241,0.00344112714334264,0.007629511912216644
K004,N15_M01_F10,6,1499.5827099950498,0.6337052353913375,998.969984321324,99.99960937652585,0.8486755334872396,0.9212358728833998,1.8245828235012285,1.980581604785341,-1.487945013956039,0.6375097565591574,0.005186376192135598,0.0015852082883845852,0.002391508429991956,0.007085180509936539,0.8768168387372591,0.936384984254478,1.8018530261529684,1.9242651862765083,-1.4912229424855632,0.6415164224495142,0.011706156705388819,0.0014067733591633146,0.0030552724835659567,0.007820744698475834
K004,N15_M01_F10,7,1499.5896348398212,0.6307177238337083,999.1661237958757,99.99960937652585,0.8437692260412345,0.9185691188153641,1.9471859728342666,2.119803434438839,-1.4864377776922968,0.6352569052259991,0.0012092978738045218,0.0010610343899903087,0.00263689188352619,0.006811141270306744,0.8723559370023724,0.9339999662753593,1.8046081531042726,1.9321287133454168,-1.4892045712149007,0.6396401184532988,0.010786130966054793,0.0018314741944017662,0.003478794883584808,0.006924684273321593
K004,N15_M01_F10,8,1499.5533839590569,0.6289677901316719,999.2182102316012,99.99960937652585,0.8392000015269029,0.9160786000812937,1.8721087634112263,2.043611501507724,-1.4858533393064115,0.631298926838862,0.0011737326451112138,0.0011903872161813675,0.002560382627402766,0.007624122929760499,0.868442031084122,0.9319023720777418,1.7873886096586213,1.9179998497841708,-1.4892197912591498,0.6357629355934908,0.010641177002268668,0.0019954737366110076,0.0033939537792290627,0.007706428871418878
K004,N15_M01_F10,9,1499.6549592487577,0.6277139693073176,999.0283646141676,99.99960937652585,0.8362381820534635,0.9144605962278874,1.8858843981677476,2.062291591291023,-1.4830812979724413,0.6351562310892213,0.006444683361991685,0.0019798958077731194,0.0032249665436341174,0.00721103482191493,0.8645094527959253,0.9297900046762846,1.7791232288047085,1.9134677936488762,-1.4951088404291764,0.6388308546442465,0.00848692438821444,0.002364539965196389,0.003591681338624118,0.007244091117490441
K004,N15_M07_F04,1,1499.5769907925715,1.294621617365535,348.69328237944006,99.99960937652585,3.3025159440178813,1.817282571318473,3.1022729471685664,1.7070944255619027,-1.4964805111850337,1.2592804924955272,0.005258730862356776,0.0035851499734487666,0.003981753219768188,0.012433940513650266,3.305160093413367,1.8180099266542433,3.0382162455507427,1.6711769286882245,-1.4966783594340722,1.2569045422612763,0.006680813140741807,0.001814829931206306,0.00455517175501249,0.012230300627142187
K004,N15_M07_F04,10,1499.6054406950723,1.266720340258212,348.5377287471527,99.9519461797213,3.16111279761515,1.7779518546954949,3.0843646219850887,1.7347852327043691,-1.4964298494772859,1.23646291464355,0.00789731590390522,0.002004485566881862,0.0037260840321354355,0.01272472806048708,3.1822907788782704,1.7838976368834256,2.997578123019006,1.6803532114409612,-1.4935230040411338,1.236677925888615,0.01636967797966634,0.002720466119050741,0.006116328615746362,0.011339783958536449
K004,N15_M07_F04,11,1499.6254195596432,1.2659335224701393,348.19854706537257,99.99960937652585,3.15670960104332,1.776713145401733,3.1215588358276958,1.7569289921147508,-1.4962771528867325,1.2200664183062546,0.005281843203612896,0.0023132336873689136,0.004126203596515359,0.01542607703511536,3.1798232455504714,1.7832058898373098,2.9700268535059635,1.6655546453903498,-1.4949200000135479,1.2206729753953725,0.00915957708374058,0.0033311052333227127,0.0038646297923614187,0.014020975609800382
K004,N15_M07_F04,12,1499.5278734354968,1.2652599610374435,347.97425809269197,99.88645719123964,3.1504784418803653,1.7749587155425237,3.073344114179872,1.7315017455155237,-1.4962442447504887,1.0548710854020065,0.005727944848977841,0.0015223194820376841,0.004477165150887486,0.012741925107889015,3.1821443838549412,1.7838566040618122,2.9858688334759624,1.6738278327289247,-1.493631009749409,1.0580230479278316,0.01060671069591071,0.0028692252792640576,0.006821969822616113,0.011984650374622917
K004,N15_M07_F04,13,1499.5322103212106,1.2651978245898645,347.7857653998999,100.0,3.146907161022274,1.773952412276686,3.006532285610744,1.6948212729969276,-1.499017957404659,1.2289754330538996,0.007555615239018536,0.0036409885050513483,0.003699952053860615,0.012419883558691449,3.16984494310261,1.780405836629,3.0010220317081355,1.685583123783865,-1.4946061002379136,1.2293921137580066,0.015178166312887497,0.0009922485141824824,0.004528381309107884,0.011590116068865787
K004,N15_M07_F04,14,1499.526848713707,1.2639265766097647,347.10822214499444,99.99960937652585,3.1356370023931137,1.7707729957261924,3.0857421854607407,1.742596139035473,-1.4991094406896481,1.2133769520378168,0.0029106673494119534,0.0017850033147539318,0.004125882046624597,0.014222064272370426,3.1733519161105055,1.7813904445995283,2.967271726554659,1.6657054244061171,-1.4908997684482723,1.2165141970964803,0.009997109822693105,0.0031112236977779584,0.004442589342679671,0.014218177734096706
K004,N15_M07_F04,15,1499.606910739798,1.2640947503749722,346.89638130225785,99.99418458138679,3.152393159595069,1.775498003264174,3.0781655863446544,1.7336913816211474,-1.4975077592032766,1.2355149775270546,0.005670018715535757,0.0033974149811472447,0.004099068221986984,0.012738274719566667,3.1624548880010517,1.7783292406078948,2.9590063457007463,1.6639249235362372,-1.4958527448915335,1.2344133818256118,0.007998718956440033,0.0014182787746465165,0.004912369314662178,0.011839252761749073
K004,N15_M07_F04,16,1499.6228075195995,1.2636669635479956,346.3615036786734,99.99960937652585,3.1351542156565055,1.7706366695786309,3.0926300028390017,1.7466203292711506,-1.4999433926903387,1.2263231489987771,0.007468951478600994,0.0020973875565238036,0.002892512900988059,0.012991193727488639,3.172151947431913,1.7810536059961566,2.981736143049006,1.6741417175825535,-1.4916933472724396,1.2284592781132224,0.013376462884069894,0.0024366711346855215,0.004520053065677516,0.012534531507071959
K004,N15_M07_F04,17,1499.5877304690316,1.2625646951963803,346.07305429972365,99.99960937652585,3.1390812337699785,1.7717452508106177,3.097451475003784,1.7482487810178253,-1.4964508325247956,1.2220433604764727,0.00513723094554552,0.0019328824084082882,0.003957280848794852,0.01353797821979877,3.1720774780544807,1.7810326998835482,2.975537107408572,1.670680784021049,-1.4927749687484961,1.2244496643141976,0.01346581079042151,0.0036533062822939645,0.006007686065546976,0.01240180565484498
K004,N15_M07_F04,18,1499.6777626893515,1.261546367996654,345.44240981649483,99.99960937652585,3.1324921753008494,1.7698847915332934,3.059568479423351,1.7286822815019354,-1.500911794682657,1.233162513960636,0.0034316189764065086,0.003287787969929392,0.004809046646437227,0.012689929606104492,3.1467776378894246,1.7739159049654594,2.9562512187494416,1.6665114791938258,-1.4932700618921222,1.2325860388633776,0.007838813435521346,0.0015089847151468479,0.005658642793665414,0.012492721056710595
K004,N15_M07_F04,19,1499.5745083261108,1.2611329123528212,345.4100250607783,99.99960937652585,3.139679179216388,1.7719139875333645,3.017552793415961,1.7029905597261061,-1.4981072278905703,1.2282728032065995,0.008476744874894155,0.003919685699224755,0.003537840006914994,0.011863149926619392,3.1476413584144876,1.774159338507815,2.988623960427267,1.6845296223172925,-1.4955088366398321,1.2263482192783453,0.015298796281736278,0.0004801632031423845,0.004767768348578821,0.011748178605923528
K004,N15_M07_F04,2,1499.6174905168054,1.2878190998569035,349.2195823405692,99.99960937652585,3.2705906093459745,1.8084774284867298,3.0692114237529156,1.6971245399070993,-1.495954220967941,1.257074813216567,0.004390014676090885,0.003334701708758603,0.004035384801205406,0.012746218202341899,3.2704384129784345,1.808435349405235,3.0030883769216143,1.6606003515189423,-1.4970495378977644,1.253943438052272,0.006772582242002223,0.0012325752233600558,0.004757643052400887,0.011703440468676546
K004,N15_M07_F04,20,1499.619260447384,1.2605509142098896,345.0996425433869,99.99960937652585,3.135543393206446,1.7707465637991355,3.0623236063746546,1.7293968933670787,-1.4978767314453076,1.2286621560834143,0.006729178908300391,0.0031147175469462083,0.003935176189372365,0.01202379257316883,3.1514662968874854,1.7752369692205843,2.9810473613111803,1.6792391173669652,-1.49415226817482,1.2283071274810256,0.014088929391780079,0.001711054798347023,0.00511814336731604,0.011327036830138979
K004,N15_M07_F04,3,1499.5816661112294,1.284947587850077,349.5507918033332,99.99960937652585,3.234324438495787,1.7984227641174328,3.144977414913782,1.7487419964110409,-1.4995945889488018,1.2496159096464152,0.003848405016769325,0.002328013920744808,0.004895869469275268,0.012401516670734896,3.269204043317036,1.8080940360824809,2.9810473613111803,1.6487236293141516,-1.491486180270931,1.252506345866822,0.010636789878290642,0.0028505967179522835,0.005759717216891714,0.011863490788472035
K004,N15_M07_F04,4,1499.5966563440343,1.2821856498415105,349.8914039071855,99.99960937652585,3.239052009465755,1.7997366500312635,3.0650787333259593,1.7030706871878813,-1.4971784104587336,1.2486043902939536,0.007757804661564779,0.003962687282342621,0.0036434458381830446,0.01232498778434239,3.246014599420771,1.8016699474156666,3.013420102989005,1.6725705545077691,-1.4960987835333774,1.2465895133071339,0.01463804132518502,0.0008855458165115791,0.005121787783312248,0.012319049452218558
