bearing_code,condition_code,repetition,speed_rpm,torque_nm,radial_force_n,detected_fundamental_hz,phase1_mean_square,phase1_rms,phase1_peak_abs,phase1_crest_factor,phase1_kurtosis,phase1_mag_h1,phase1_mag_h2,phase1_mag_h3,phase1_mag_h4,phase1_mag_h5,phase1_bpfo_sideband_k1,phase1_bpfo_sideband_k2,phase1_bpfi_sideband_k1,phase1_bpfi_sideband_k2,phase1_bsf_sideband_k1,phase1_bsf_sideband_k2,phase1_ftf_sideband_k1,phase1_ftf_sideband_k2,phase2_mean_square,phase2_rms,phase2_peak_abs,phase2_crest_factor,phase2_kurtosis,phase2_mag_h1,phase2_mag_h2,phase2_mag_h3,phase2_mag_h4,phase2_mag_h5,phase2_bpfo_sideband_k1,phase2_bpfo_sideband_k2,phase2_bpfi_sideband_k1,phase2_bpfi_sideband_k2,phase2_bsf_sideband_k1,phase2_bsf_sideband_k2,phase2_ftf_sideband_k1,phase2_ftf_sideband_k2
K004,N09_M07_F10,16,899.7539085870796,1.2241354979495702,976.7353129067911,59.999765625915515,2.8666910129965184,1.693130536313287,2.9989556864946576,1.771248951084861,-1.4950651054146793,1.1864474887393772,0.00587705076596178,0.003010740121430992,0.0039868685531772325,0.012191698541753624,0.001007328766418168,0.00030518170555216136,0.00038296797565019573,0.0001949314186925309,0.0033587861926401698,0.03971565097777542,0.006158085413585362,0.004643629201901294,2.9227842826233528,1.7096152440310517,2.8887506084424883,1.6897080313996193,-1.494060447341127,1.1939959234398607,0.012444610908200511,0.0006415419456176604,0.005777279012477613,0.011643184960172588,0.0007103668597041796,0.0004603675506117366,0.0005234791166581607,0.00038807387433131894,0.004652356278828291,0.14315660130153451,0.006102691379467486,0.00259275217085453
K004,N09_M07_F10,17,899.7712735009973,1.2251874279221602,977.0570434392893,59.999765625915515,2.8735507798084274,1.6951550901933508,2.9493634013711816,1.739878208450399,-1.495682490350945,1.185076930563797,0.0061723691671716294,0.0026884680005217062,0.003520417505673339,0.011080214004072948,0.0006382089146473022,0.0005120402289512143,0.0006829888078732423,0.0002613834337310779,0.002380529432537768,0.03925480667482325,0.0054578199470286535,0.002303033128731375,2.9254040114061786,1.7103812473849738,2.837091978105534,1.6587482951202863,-1.4937447440330485,1.1915402113401383,0.012546071893878064,0.0009352197411669577,0.005002843144432924,0.010392047138164606,0.0009484129859348479,0.000204921778994924,0.00038652878968288296,0.00020943455607446055,0.0037572620975394933,0.14571660199172118,0.005723485748309834,0.0027180526978993792
K004,N09_M07_F10,18,899.7142313165398,1.22639314681281,977.3638975822358,59.999765625915515,2.876503761643021,1.6960258729285416,2.931455076187704,1.7284259178935382,-1.4953250704929608,1.1810759988309116,0.0063193742536553615,0.0030971695536232704,0.003783386866373807,0.010041513031709215,0.001039706484822195,0.0003145445462535234,0.0005298302826287111,0.0002675336121818775,0.0026165763693695924,0.037932609196182805,0.006548331437748308,0.005033137497808051,2.933916441961716,1.712867899740583,2.8660208110942285,1.673229331653826,-1.4941486791300043,1.188736070660816,0.01249303005233997,0.0005748926007589772,0.005049518307906817,0.009710486913557735,0.0008503091914367254,0.0005285681885335095,0.0007963552777853459,0.0003324376945566484,0.0038555415489022605,0.1443943533927608,0.00635130447890215,0.002805002856587346
K004,N09_M07_F10,19,899.7569293972002,1.226250432475274,978.0113447567404,60.0,2.8786003555629542,1.6966438505363919,2.97760345262205,1.7549961659193731,-1.4956080451237312,1.1906296818014244,0.006181040169286642,0.003249808241313732,0.004492883748962628,0.012711585558459687,0.0007201000497515005,0.0005237694730680796,0.0007303442260041973,0.0003154459549641544,0.0020802727375646606,0.038459925621365104,0.005347575196408609,0.0024490871083016306,2.9320501496915656,1.7123230272619607,2.8412246685324902,1.659280768463218,-1.4939015170433552,1.197369512518828,0.012619452792109815,0.0009877080055954134,0.006129360544946103,0.011884478633474123,0.0007905558510471791,0.00038980768582763046,0.0008148932863075276,0.00028252708389506513,0.003654898003598313,0.14595044758092035,0.005436408693896209,0.004122837738211104
K004,N09_M07_F10,2,899.7045626387209,1.1918712245202703,976.5349203106113,60.06246249942307,2.7166103282198897,1.6482142846789944,2.921812131858139,1.7727137539201647,-1.4944443309797053,0.9571923787884822,0.0060604355598183075,0.0027622891626026564,0.002861520858539341,0.01216214363412474,0.0029945381334499934,0.0006728443606584822,0.0009313286710529148,0.0004897095954701498,0.0037453653972651575,0.040890657644424816,0.021275006455506593,0.010700056854011989,2.769183211184031,1.6640862991996632,2.8198724346598825,1.6945469931553976,-1.4942554136451542,0.9637071254671694,0.011205420016101753,0.0013253074796732134,0.005209974256204649,0.011567909301484582,0.002081946943572874,0.0010899118297575529,0.0015924586898654306,0.0007552835648146668,0.004254733676271931,0.13879577758539072,0.02072955521861824,0.00851616778495356
K004,N09_M07_F10,20,899.7720520018544,1.2270389599820724,978.0350706908459,60.0973515771722,2.8821485029432368,1.697689165584571,2.9762258891463977,1.7531041308858115,-1.4953815290596049,0.831362393108658,0.007398042582277758,0.0028709711882650584,0.0039038043923926473,0.012604123581682194,0.002793896087325672,0.001594267187760535,0.0018605972445181152,0.0010233545084402617,0.005758878232840513,0.041095021545614896,0.023652235891897775,0.010183368079104622,2.9348710771514184,1.7131465428127912,2.8570666485024896,1.6677304463467042,-1.493909362654713,0.834967019289466,0.014080464027742611,0.0013075372538510893,0.004813152675259937,0.01220161110458418,0.0028324512543776276,0.0011574530987936446,0.0015142182961296678,0.000753957136673162,0.005167540995103861,0.14609885106558806,0.02470051813369116,0.010737431870083046
K004,N09_M07_F10,3,899.7245641497287,1.1976930153767102,975.5884195615278,59.999765625915515,2.7441534491868054,1.6565486558464877,2.933521421401182,1.7708634219996202,-1.4950075121582513,1.1564134204767378,0.006430017752140491,0.0026698943635996794,0.004444310855327507,0.010675387861182262,0.0006842747828092992,0.00047857364861944064,0.0008456665301407929,0.0003168937430959363,0.0024358311326532294,0.037861212943062876,0.00539273133530175,0.002404705055399944,2.7986204250253732,1.6729077754094435,2.793698728622492,1.6699657743767349,-1.4938318006245273,1.1635835585287495,0.012237006842202759,0.000881324514606999,0.005906798370853691,0.009935200690424766,0.0009513209517555571,0.00026688632735650755,0.00042142558404659544,0.00016896974916775877,0.003691633102561833,0.14482739362276525,0.0057326150939268124,0.004443605170901063
K004,N09_M07_F10,4,899.7377411938311,1.200906793642519,975.2843309012543,59.999765625915515,2.7595026203759603,1.6611750721630638,2.953496091798138,1.7779559429291856,-1.495269618289685,1.164348336886251,0.00662972996206865,0.003064693771095592,0.004150267046758992,0.012198251840603518,0.0007233559736783737,0.0004082555473851845,0.0005136471326618906,0.00034948330361548024,0.0027774823679694934,0.03914149444991575,0.005678257779205524,0.0023528719097015054,2.8132224580993217,1.677266364683714,2.8426022320081423,1.6947828274993033,-1.4943428290782959,1.171524669370411,0.013152007562345757,0.0007903228477819111,0.006075415787960626,0.011195301481004212,0.0008871341726314308,0.0004573707619898298,0.00056649709206474,0.00033231385660617183,0.004220355344570761,0.14234569311943027,0.005845704411575289,0.0031753855749993252
K004,N09_M07_F10,5,899.7123707773068,1.2047416703611187,974.368784485815,59.999765625915515,2.7774430756959263,1.666566253017241,2.9472970561577028,1.7684847817011524,-1.4954575214063874,1.166140589661302,0.005983540116272938,0.002702987897647995,0.004119836223555086,0.011336015842313049,0.000728189015781681,0.000455519818640862,0.00074675851988184,0.00037615816810063847,0.002068885337474922,0.03743552596749681,0.005116021583946748,0.004002293435534682,2.8302888015535554,1.6823462192882759,2.8467349224350986,1.6921219246056396,-1.493736441593785,1.1731136969190474,0.012644507163619936,0.0007851981035103882,0.006217137269998305,0.010842164166917483,0.0009266507596932247,0.00025194919310495147,0.0007318425113115151,0.0002591340600063539,0.0029602374043922785,0.14218472330364573,0.005171942121273519,0.0023202797889689502
K004,N09_M07_F10,6,899.7293082042461,1.2078234177247582,974.7854950439129,59.999765625915515,2.7909832373027728,1.6706236073103877,2.913546751004226,1.7439875375009672,-1.494861808523725,1.169295571630545,0.006448436480430009,0.003046864795915586,0.003123003427909881,0.011562689603104902,0.0008446430678871862,0.00034305220481994605,0.0004715505579393384,0.00016939689457471678,0.002763082348618063,0.03827986414828268,0.005376052247485037,0.002223224965668454,2.845969987139849,1.687000292572544,2.859132993715968,1.694802903297671,-1.494291538546449,1.1767154602803374,0.01295875326683315,0.0005064262956905975,0.004988609717044424,0.01092490741014862,0.0008205858217490712,0.00043268495383265215,0.00050061845439988,0.00032423757048150736,0.003977165886679352,0.14233745467629438,0.005182219898770014,0.0032940075895936684
K004,N09_M07_F10,7,899.7769620382406,1.210768228145913,974.5412436062561,59.96697131657954,2.8051827821092292,1.6748679894574465,2.914235532742053,1.739979240803381,-1.4958065406275916,1.1742022612896277,0.006565283771797496,0.0028105326171428287,0.0048916891824309265,0.01222720393535334,0.0009355743259785649,0.000338371554893948,0.0003185162003869289,0.0003162033606547014,0.0018366767081522998,0.03851345671230405,0.006100455557550021,0.003925213522443659,2.8593865182507607,1.6909720631195422,2.8198724346598825,1.6676043893106787,-1.4934999577661185,1.1812949134514508,0.01319369869048547,0.0010287255190622208,0.006579388607150782,0.011468769338713549,0.0009108745629594588,0.0005126879143084803,0.0006620064762180849,0.0003504772583005703,0.0034410906516966423,0.144615165984849,0.006097652800198963,0.0031133752142552184
K004,N09_M07_F10,8,899.6984739563123,1.2130132891884589,974.7638289175915,59.90662990105265,2.814938975019461,1.6777779874046093,2.9590063457007463,1.7636459459562326,-1.4948981909232206,0.9966958327751995,0.004293889513322983,0.003982962274400856,0.0033726889834252097,0.010127055687356739,0.0022060188631705833,0.001220925505934625,0.0015537682431585613,0.0008882264304917294,0.004334813389888648,0.040139882098215465,0.020056071210092667,0.008942415573373877,2.8691932219864738,1.6938693048716815,2.863265684142924,1.6903698980245878,-1.4937414009902727,1.0029028733954457,0.009335153600937564,0.0014570465519912709,0.004728520532947246,0.009680945408052902,0.002006495210772472,0.0013340460779458147,0.0012799325368504533,0.0007746016357126326,0.005399069156236806,0.14398948663101718,0.01960815009954091,0.00813654391870884
K004,N09_M07_F10,9,899.7205837715753,1.2149806376765013,974.4153018116058,59.999765625915515,2.8246030843940346,1.6806555519778688,2.9176794414311824,1.7360365352659741,-1.4952713296909774,1.1746254558933777,0.006610044927825492,0.002681775322157867,0.0037702619115839516,0.01134008386757962,0.0008390611242184479,0.00046247774430122963,0.000678825461041779,0.0002591744908972708,0.0025444185065800124,0.04153700340333001,0.0060398516262149,0.004146208335267914,2.879214680308323,1.6968248820394882,2.851556394599881,1.680524858388728,-1.4935098995524276,1.18186831851384,0.012749059058944164,0.0010614913085886077,0.0052105801218888335,0.010443479426893068,0.0010550074794269157,0.0003115916965953016,0.00046023549516480274,0.0002280789104781849,0.0036028109398710127,0.14502071721997004,0.00592686926836684,0.003086816171096732
K004,N15_M01_F10,1,1499.692556794741,0.6748972749642572,992.2955586428675,99.99960937652585,0.9547500286796717,0.9771131094605535,1.9602728258529618,2.006188236421465,-1.4932558123230861,0.6856669366197511,0.006648077581294355,0.0019707497707925053,0.003200455600064336,0.009649420152408947,0.00027630243134777886,0.00014169507569839637,0.00020732536854149752,0.00015949166058086588,0.00279958981145525,0.02447655446488513,0.0011808485290455263,0.0006542177679299065,0.9933056636837589,0.9966472112456639,1.8424911486847058,1.8486894137614251,-1.491352891023462,0.6930948418542262,0.013231027583603885,0.0013646413335309361,0.004128309016990219,0.009950313020980593,0.0003314968541852429,0.00016557489870351372,0.00019193114915973554,0.00010544390468507725,0.0055830844389925804,0.13207114109405016,0.0012531989796886783,0.000661682912427682
K004,N15_M01_F10,10,1499.6196118815863,0.6250663974177318,998.4027552166333,99.99960937652585,0.8257810806203768,0.90872497523749,1.9065478503025293,2.098047156461463,-1.489583109682545,0.6291132054739369,0.0013636762526470921,0.0005189807753920931,0.0029349134818653154,0.007551623293345588,0.0004213880789771012,0.000230631473022719,0.00021877383126245694,0.00020558743820170875,0.002466016122143985,0.02574138418240775,0.0021214157866263532,0.0011236350757602017,0.8614217233237107,0.9281280748494308,1.8176950061229675,1.958452777562892,-1.4839314602662677,0.6360433068053554,0.008338657913266065,0.0016152729350636542,0.0035241511515207253,0.007831048354601909,0.0004703990400978999,0.00029289797179970486,0.0002844053334225232,0.000183735081602661,0.0059796434364904096,0.1302636234413906,0.0020915578332733,0.0010527355383108678
K004,N15_M01_F10,11,1499.5931294017769,0.6235483570084761,998.020622728096,99.99960937652585,0.820788258379738,0.9059736521443315,1.9086141955160074,2.1066994509150963,-1.4912572519966225,0.625988093727743,0.0014880268228906852,0.0007758623389215026,0.002934282418694867,0.007802654572330888,0.0005321884758053301,0.00030572052519733445,0.0003200006298773584,0.00020055507228854697,0.004865773344681318,0.024281433584853872,0.0024259838290606214,0.001231021688191495,0.8573267329881405,0.9259193987535527,1.808740843531229,1.9534538815863525,-1.4860594403706413,0.6331055165957754,0.007433572278608731,0.0011740468501486147,0.0033614242473616676,0.0076062872856400825,0.0006801530311131878,0.0002251804097171894,0.00023542638175121902,0.0001668029970793979,0.002937230428021692,0.13154569954052683,0.0025779562284852886,0.0013991787836777226
K004,N15_M01_F10,12,1499.5899078071957,0.6227822424722032,997.5795949947693,99.99960937652585,0.8171722686641166,0.9039758119906288,1.8603994738681833,2.058019085456978,-1.4924695704017068,0.6254234314128314,0.00673823295811696,0.0012948562190217851,0.0024968112134502274,0.007415274764579137,0.0004946287095572997,0.00021630964593804882,0.0002855005551634769,0.00015293081618890757,0.0031032990252812514,0.02638732978268775,0.002155795481054341,0.001098218181539052,0.8561372242722484,0.9252768365587936,1.8459350573738362,1.9950083957997609,-1.4881514900330286,0.6328458742051187,0.012359595461869667,0.001222106212206602,0.00303774779510317,0.0075848664247350995,0.0005799203874963563,0.00020217625716994415,0.0002532314406211132,0.00017816895906530762,0.005680696924683234,0.13814925027245292,0.002254580742319581,0.0010969606198948808
K004,N15_M01_F10,13,1499.5971760507227,0.6214875047649182,996.8048402558313,99.99960937652585,0.8212432828355543,0.9062247419021147,1.8776190173138347,2.071913213683416,-1.4863366069315218,0.6245625504526576,0.0019005818372793575,0.0009011706646371715,0.0024710074406272715,0.0068915418404820175,0.0005631348127263046,0.0002892346051817517,0.0004280209733804292,0.00023591001665337603,0.0026204247109806143,0.030610473579919893,0.0023204173520220417,0.0011811824180919543,0.8497930059880989,0.9218421806296884,1.7619036853590568,1.9112856000530833,-1.4879951619674823,0.6287630245090428,0.01093798942159685,0.0018836404960056764,0.0033296562225471134,0.007018258368516276,0.0005751384093481095,0.0002580161848729723,0.00023834307146074833,0.0001890924749838425,0.006308012410529899,0.13225028014774995,0.0022991970876389397,0.0011088169413691633
K004,N15_M01_F10,14,1499.6233968539366,0.6193547584182718,996.0174024411858,99.95932245016999,0.8152486440822305,0.9029112049821015,1.844557493898184,2.042900214019106,-1.4850529559538217,0.6343410568038106,0.00693076214861329,0.0019529565029347783,0.003783141456174252,0.00983644771418542,0.0003840600274355698,0.00017425942467760435,0.00019794781178452143,0.0001441802491825325,0.0032889638554462904,0.021306236851272628,0.0013071081490483106,0.0005866668224958834,0.8439686835261414,0.9186776820659907,1.7570822131942747,1.9126209850258011,-1.492887225856945,0.6379766885412982,0.009156510636441986,0.002753359763057172,0.0041655308582114175,0.009760229921804423,0.00028676744943153306,0.0002376936964507346,0.0003461948468530355,0.0001822769408882872,0.0021361640236654223,0.13715412808756866,0.0013351549464866222,0.0005824805163486416
K004,N15_M01_F10,15,1499.6532670993388,0.6189478977214564,996.0759270273868,99.88139084836754,0.8094400308295866,0.8996888522314738,1.8831292712164434,2.093089479263602,-1.4922762541037649,0.5052688641548795,0.0029987688008420157,0.0014396853538985819,0.002653492762649007,0.010125341656000836,0.0008213765989581319,0.0005157823427710097,0.0006165948852840413,0.00032180327483241497,0.0029280485342582587,0.022600658834504798,0.006129088373311635,0.0029072728743047426,0.8451387777353546,0.9193142975801881,1.7805007922803604,1.9367704787872664,-1.4883889961787131,0.5115037968681551,0.007707349700721823,0.0005952876248580321,0.0034817750705125865,0.010302047564059285,0.0012319919202010907,0.00027387884012305806,0.00038364590720188605,0.0001975718922098052,0.005168242037212248,0.1355056627264987,0.0062656662854836545,0.0030612382432943486
K004,N15_M01_F10,16,1499.585597642494,0.6189064816437813,995.2359914715382,99.99960937652585,0.8086579472620401,0.8992541060579262,1.8838180529542694,2.0948673353435003,-1.4905029476255907,0.6209899470095291,0.0016235677636717027,0.0006471703298982482,0.002798001627682888,0.007824137686512942,0.0005148048936311011,0.00030860467631021267,0.00027931202083280064,0.0001955798097927746,0.004747570667350206,0.02607597205734118,0.002347107744432359,0.0010866344296678663,0.8468344646070154,0.9202360917759178,1.7315972888947102,1.8816880845794548,-1.4848692190497674,0.6287756744428789,0.0071089832068725696,0.0012373058841959952,0.0031398124672489657,0.00770005444200751,0.0005584008008820559,0.00016324999517326803,0.0002904172608669674,0.0001590955446166464,0.002880875599922186,0.13324151391308467,0.0024354739017137094,0.0011328065821049396
K004,N15_M01_F10,17,1499.527877101246,0.6189690848790984,994.933009004334,99.95620715179841,0.8098838768452931,0.8999354848239361,1.808740843531229,2.0098561219475553,-1.4938136536683966,0.630424048530379,0.003182347269077433,0.002144745790130064,0.0030635776976692466,0.00886090572941534,0.0003861670145963657,0.00021139961184640747,0.00024251799765106772,0.00012056720580061925,0.0023821686951268073,0.02553228666939378,0.0012827004698313933,0.0007332258632958639,0.8434016342668883,0.9183690076798586,1.7853222644451427,1.9440140613581138,-1.4885353991535428,0.6363837726805519,0.008120837012056849,0.0007209369420746754,0.004703159625452209,0.009252954396999549,0.00038656399296114303,0.00025276191967179103,0.0002308420737294106,0.00014042632031410678,0.004194047200079409,0.13481807882099522,0.0013998937847919143,0.0007174498568532567
K004,N15_M01_F10,18,1499.6047972967237,0.6178243920238309,994.3370570244318,99.99960937652585,0.8116276555504391,0.9009037992762818,1.8838180529542694,2.091031311520261,-1.4872761018018386,0.6229705480229174,0.006557412375581141,0.0005311093841235088,0.0023713298410983352,0.007447790199383381,0.0004935842436986646,0.00028006758837760136,0.0002810644782996493,0.0002455082012816418,0.004876730020076293,0.023898103830152555,0.0023542412802580715,0.001158104626032795,0.8437700458418397,0.9185695650530991,1.7481280506025358,1.9030981616525506,-1.4886782394513545,0.6277333934137571,0.010733184872312245,0.003030054792555393,0.0029679441220837443,0.007596930638090251,0.0005732450114724865,0.00020126530153626637,0.00023462422015843617,0.0001471613739359832,0.0031170452803172613,0.14030838693820727,0.0023761578579023553,0.001114148295755762
K004,N15_M01_F10,19,1499.5467262786015,0.6175870088079648,994.1339943070503,99.99960937652585,0.8107938375411325,0.9004409128538822,1.8652209460329658,2.071452906466992,-1.4857337776777182,0.6231456975648582,0.001714539288815043,0.0011629613057954318,0.0026041726076927404,0.006949577129708042,0.0005471313239127307,0.0002695344032700371,0.00032114347843328276,0.00019618857230292605,0.004186059758881384,0.029855972635027695,0.0024660767540588225,0.0012273679139923378,0.840402335135035,0.9167346045257783,1.809429625269055,1.9737769430063816,-1.488095093628297,0.6278945951647805,0.011367269985830349,0.0020750163166060255,0.0034288120849183573,0.006978357211029372,0.00043788106581875056,0.00029502020009144044,0.0004927158394112582,0.000318093995570595,0.0036559119770960304,0.13222045547689396,0.0025192026591144556,0.0012826468628490684
K004,N15_M01_F10,2,1499.6909170821039,0.6596212858212401,994.0773305206936,99.99960937652585,0.9198711153344027,0.9590991165330113,1.9299664293886152,2.0122700523019277,-1.484676350127314,0.6619304732691761,0.0036382262470814777,0.001587295836987118,0.002259482261719945,0.007320295627920795,0.00033988611532331233,0.00023333573521688514,0.00039896041376651797,0.00020402154973873043,0.0029737135921510996,0.028629485847984883,0.0019755318760362674,0.0009771471667410195,0.9455361740310444,0.9723868438183666,1.8128735339581852,1.8643542387301306,-1.4941908823057262,0.6652784948365785,0.012073111089780967,0.0017347327862277484,0.0032324368330704486,0.00686942887728816,0.00047174867598979764,0.0002182410835275651,0.00022466916400416047,0.00015752651387897568,0.006034998626169353,0.12875308256092244,0.0019851985459154488,0.0009966637710653323
K004,N15_M01_F10,20,1499.6839583013768,0.6174161092352953,992.9583208696927,100.09391566218304,0.808709409302993,0.899282719339693,1.9230786120103547,2.138458318672457,-1.4877154188389858,0.40596889393540314,0.001688136072768589,0.0008741984003742278,0.004086491242974038,0.007241476373305776,0.0009232687309306809,0.0004159253835850378,0.0005111911674357682,0.00030066131537577446,0.0022269452171197997,0.02881081057284896,0.006694148088697177,0.0029575512975648986,0.8416126861340807,0.9173945095399693,1.8149398791716633,1.978363572376045,-1.4841468253242598,0.40960211683601044,0.010626583072713459,0.0025848822848528194,0.004816737878889657,0.00699405258398608,0.0012290320385660801,0.0003597026455442633,0.0003697863733831991,0.00023532296230994087,0.007002664662999291,0.1329955024566608,0.0068018842522983404,0.0033460779309243058
K004,N15_M01_F10,3,1499.6397791153731,0.6506801963352776,996.7217041249902,99.99960937652585,0.894722221996579,0.9458975747915728,1.938920591980354,2.049820872421195,-1.4851226444259045,0.6567107131495165,0.0027965812245566565,0.0014630596866921349,0.002776172358758411,0.007201992822695443,0.0005247929783889988,0.0001481837842671145,0.0002669027494907013,0.0001455222279160866,0.004026938231483586,0.028459623787078198,0.002327131675538361,0.0010487228337007178,0.9221724428566973,0.960298101037744,1.8273379504525327,1.9028861438732658,-1.4918511469316018,0.6608629566671916,0.011595990894503763,0.001939241573991034,0.003644425552678609,0.007285269105045297,0.0004883320228559402,0.00024609162680716784,0.00025085896745715835,0.0002355199209498554,0.003930759721163376,0.12887097678082027,0.002199194819968533,0.0011663639863493586
K004,N15_M01_F10,4,1499.6480613587219,0.6437606543634347,998.1442111951413,99.99921875610347,0.8733396262184947,0.9345264181490509,1.9533850084747013,2.090240543807879,-1.4887786297650287,0.6520906426184475,0.0061194103938041495,0.0005856009445902905,0.0028407416436804184,0.008346424450296052,0.0005539810059219529,0.00015802438216304173,0.0001728457874169161,0.00018200350501783902,0.004295587539227514,0.021555880288401642,0.0017029405855339224,0.0008846316821753172,0.909880980379659,0.9538768161453862,1.881751707740791,1.9727407940838158,-1.4881374533437157,0.6586271259637153,0.011466253445660494,0.0021349300117577508,0.0038783407308259302,0.008231309929902106,0.00037839358164206246,0.0002455450758616068,0.0002272350635421259,0.00023347444312725162,0.003572038291710756,0.13547537049115582,0.001657810321552138,0.0008750728263418769
K004,N15_M01_F10,5,1499.6571740037407,0.639620763812756,998.4376384429028,99.99960937652585,0.8604571321486779,0.9276082859422279,1.8941497790216604,2.041971603452914,-1.492487197563328,0.6445890940010921,0.006134681490340877,0.00157626383390682,0.002828924711246967,0.007147188884161751,0.0005015107010562259,0.00022240271374501387,0.0002984853807391949,0.00020789286993519104,0.0032209380919661678,0.026143284065954165,0.0019087991223203753,0.0010027810042690351,0.8955641712431033,0.9463425232140333,1.7798120105425344,1.880727080188487,-1.4898394856264046,0.6505987536246256,0.012148211682252937,0.0013142834565805241,0.00344112714334264,0.007629511912216644,0.00044390083482552284,0.0002494570304156122,0.00023810700862547259,0.00015166573426619645,0.005045570180815596,0.13633155160450075,0.001921109644956168,0.0009834043421230766
K004,N15_M01_F10,6,1499.5827099950498,0.6337052353913375,998.969984321324,99.99960937652585,0.8486755334872396,0.9212358728833998,1.8245828235012285,1.980581604785341,-1.487945013956039,0.6375097565591574,0.005186376192135598,0.0015852082883845852,0.002391508429991956,0.007085180509936539,0.00040551583329236296,0.00026958107627504695,0.0003046802389766321,0.00020181259199419702,0.0033987472279612637,0.0281375523188946,0.0024606701630401607,0.0012242856750641737,0.8768168387372591,0.936384984254478,1.8018530261529684,1.9242651862765083,-1.4912229424855632,0.6415164224495142,0.011706156705388819,0.0014067733591633146,0.0030552724835659567,0.007820744698475834,0.00044731509555306296,0.0003370240946296394,0.00028942481078180507,0.00021035515114211034,0.005322902104373332,0.13366208616611602,0.002566002863406044,0.001231432692803003
K004,N15_M01_F10,7,1499.5896348398212,0.6307177238337083,999.1661237958757,99.99960937652585,0.8437692260412345,0.9185691188153641,1.9471859728342666,2.119803434438839,-1.4864377776922968,0.6352569052259991,0.0012092978738045218,0.0010610343899903087,0.00263689188352619,0.006811141270306744,0.00044169546760524124,0.0002427945505235174,0.0003580922596206752,0.00018984743647184598,0.003886581529874858,0.027349809713341538,0.0021420503353289616,0.0009942916946085911,0.8723559370023724,0.9339999662753593,1.8046081531042726,1.9321287133454168,-1.4892045712149007,0.6396401184532988,0.010786130966054793,0.0018314741944017662,0.003478794883584808,0.006924684273321593,0.00043217557817948484,0.0002858284903540033,0.00022207291976893655,0.0002414550932547474,0.0032913521668292167,0.1304389822819598,0.0020569777308484683,0.0010334668733562656
K004,N15_M01_F10,8,1499.5533839590569,0.6289677901316719,999.2182102316012,99.99960937652585,0.8392000015269029,0.9160786000812937,1.8721087634112263,2.043611501507724,-1.4858533393064115,0.631298926838862,0.0011737326451112138,0.0011903872161813675,0.002560382627402766,0.007624122929760499,0.00047605124295653587,0.00024197681146467283,0.000309696255017218,0.00020497134933763805,0.0037366739256042784,0.027659456253242506,0.0026368188326443055,0.0012415408435010127,0.868442031084122,0.9319023720777418,1.7873886096586213,1.9179998497841708,-1.4892197912591498,0.6357629355934908,0.010641177002268668,0.0019954737366110076,0.0033939537792290627,0.007706428871418878,0.0005466266002426294,0.00021089920635250777,0.0003123444782605255,0.00019952360719464242,0.003178538442049642,0.13182263714731135,0.002713097477225164,0.0012822567164492867
K004,N15_M01_F10,9,1499.6549592487577,0.6277139693073176,999.0283646141676,99.99960937652585,0.8362381820534635,0.9144605962278874,1.8858843981677476,2.062291591291023,-1.4830812979724413,0.6351562310892213,0.006444683361991685,0.0019798958077731194,0.0032249665436341174,0.00721103482191493,0.0004247728391425345,0.00020083520950381218,0.0002010631367952937,0.0001342502134517905,0.0020285182026304987,0.02131226854460647,0.0020696893600561338,0.0009795102094077679,0.8645094527959253,0.9297900046762846,1.7791232288047085,1.9134677936488762,-1.4951088404291764,0.6388308546442465,0.00848692438821444,0.002364539965196389,0.003591681338624118,0.007244091117490441,0.0003980599312587679,0.00025569074600553587,0.0004540908177087571,0.0002758108367606787,0.006409526197816188,0.13603498648541185,0.0018583453217200687,0.0009290483058103778
K004,N15_M07_F04,1,1499.5769907925715,1.294621617365535,348.69328237944006,99.99960937652585,3.3025159440178813,1.817282571318473,3.1022729471685664,1.7070944255619027,-1.4964805111850337,1.2592804924955272,0.005258730862356776,0.0035851499734487666,0.003981753219768188,0.012433940513650266,0.000841734152246035,0.0003830336283921885,0.0003414671991108338,0.00028983223685495575,0.005082571161912908,0.028577910826276417,0.0044165793877761084,0.002126750903990774,3.305160093413367,1.8180099266542433,3.0382162455507427,1.6711769286882245,-1.4966783594340722,1.2569045422612763,0.006680813140741807,0.001814829931206306,0.00455517175501249,0.012230300627142187,0.000878856607556809,0.0003231724097470023,0.00033903578275732153,0.000225995764201244,0.0037987582102738675,0.13636158613772267,0.0043821160215872495,0.0022613862080032012
K004,N15_M07_F04,10,1499.6054406950723,1.266720340258212,348.5377287471527,99.9519461797213,3.16111279761515,1.7779518546954949,3.0843646219850887,1.7347852327043691,-1.4964298494772859,1.23646291464355,0.00789731590390522,0.002004485566881862,0.0037260840321354355,0.01272472806048708,0.000619780382904732,0.00022960756625723747,0.00027271413934726443,0.00016563881583154662,0.002674156371507584,0.039021653939591054,0.003038757649874753,0.0014913882996977974,3.1822907788782704,1.7838976368834256,2.997578123019006,1.6803532114409612,-1.4935230040411338,1.236677925888615,0.01636967797966634,0.002720466119050741,0.006116328615746362,0.011339783958536449,0.000505925850456823,0.0003016855244296903,0.0004835267285214575,0.00020889811739785707,0.004715760281972052,0.14309811360972205,0.002977187527998459,0.0014195248230061462
